R:A::C:P,0,1 3 4,2 5 6
0,0.053231939163498096,0.043726235741444866,0.03231939163498099
1 3 4,0.13878326996197718,0.19391634980988592,0.20722433460076045
2 5 6,0.055133079847908745,0.15399239543726237,0.12167300380228137
