R:A::C:P,0 3,1 2,4 5 6
0 3,0.09308510638297872,0.05053191489361702,0.07446808510638298
1 2,0.21808510638297873,0.21808510638297873,0.22074468085106383
4 5 6,0.034574468085106384,0.023936170212765957,0.06648936170212766
