R:A::C:P,0 4,1 2,3,5 6
0 4,0.4217687074829932,0.3197278911564626,0.10884353741496598,0.14965986394557823
1 2,0.3277439024390244,0.3521341463414634,0.11128048780487805,0.20884146341463414
3,0.3137254901960784,0.2549019607843137,0.14705882352941177,0.28431372549019607
5 6,0.27720739219712526,0.20123203285420946,0.15195071868583163,0.36960985626283366
