R:A::C:P,0 6,1,2,3 5,4
0 6,0.4642857142857143,0.25,0.03571428571428571,0.10714285714285714,0.14285714285714285
1,0.23728813559322035,0.3728813559322034,0.15254237288135594,0.1694915254237288,0.06779661016949153
2,0.14814814814814814,0.14814814814814814,0.3333333333333333,0.2962962962962963,0.07407407407407407
3 5,0.25,0.0,0.25,0.375,0.125
4,0.5,0.0,0.25,0.0,0.25
