R:A::C:P,0 6,1,2,3 5,4
0 6,0.37142857142857144,0.21212121212121213,0.045454545454545456,0.125,0.3333333333333333
1,0.4,0.6666666666666666,0.4090909090909091,0.4166666666666667,0.3333333333333333
2,0.11428571428571428,0.12121212121212122,0.4090909090909091,0.3333333333333333,0.16666666666666666
3 5,0.05714285714285714,0.0,0.09090909090909091,0.125,0.08333333333333333
4,0.05714285714285714,0.0,0.045454545454545456,0.0,0.08333333333333333
