R:A::C:P,0 5,1,2,3,4,6
0 5,39,14,12,13,11,5
1,86,43,40,19,27,11
2,26,20,24,21,10,10
3,10,3,9,5,2,5
4,10,2,5,1,0,6
6,10,4,4,3,8,8
