R:A::C:P,0 1,2 5,3,4,6
0 1,0.5523809523809524,0.19047619047619047,0.13333333333333333,0.12380952380952381,0.0
2 5,0.23684210526315788,0.34210526315789475,0.3157894736842105,0.02631578947368421,0.07894736842105263
3,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0
4,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.0
6,0.5,0.0,0.5,0.0,0.0
