R:A::C:P,0,1 6,2 4 5,3
0,0.07446808510638298,0.034574468085106384,0.0425531914893617,0.007978723404255319
1 6,0.1276595744680851,0.15691489361702127,0.15159574468085107,0.047872340425531915
2 4 5,0.0425531914893617,0.10106382978723404,0.1196808510638298,0.034574468085106384
3,0.0026595744680851063,0.007978723404255319,0.0398936170212766,0.007978723404255319
