R:A::C:P,0 2 5,1 3 6,4
0 2 5,0.3344594594594595,0.3163934426229508,0.28421052631578947
1 3 6,0.6097972972972973,0.6442622950819672,0.631578947368421
4,0.05574324324324324,0.03934426229508197,0.08421052631578947
