R:A::C:P,0 4,1,2 3 5 6
0 4,0.29333333333333333,0.13559322033898305,0.1317365269461078
1,0.4533333333333333,0.5254237288135594,0.40119760479041916
2 3 5 6,0.25333333333333335,0.3389830508474576,0.46706586826347307
