R:A::C:P,0 4,1,2 3 5 6
0 4,0.5945945945945946,0.10810810810810811,0.2972972972972973
1,0.40963855421686746,0.18674698795180722,0.4036144578313253
2 3 5 6,0.27941176470588236,0.14705882352941177,0.5735294117647058
