R:A::C:P,0 4,1,2 3 5 6
0 4,0.11702127659574468,0.02127659574468085,0.05851063829787234
1,0.18085106382978725,0.08244680851063829,0.17819148936170212
2 3 5 6,0.10106382978723404,0.05319148936170213,0.2074468085106383
