R:A::C:P,0 3,1 4,2 6,5
0 3,0.3806818181818182,0.2897727272727273,0.21022727272727273,0.11931818181818182
1 4,0.3237885462555066,0.3788546255506608,0.22246696035242292,0.07488986784140969
2 6,0.2732732732732733,0.2627627627627628,0.3108108108108108,0.15315315315315314
5,0.375,0.2708333333333333,0.21875,0.13541666666666666
