R:A::C:P,0,1,2 4,3 6,5
0,0.3010752688172043,0.13559322033898305,0.10185185185185185,0.08791208791208792,0.2
1,0.5053763440860215,0.5254237288135594,0.3888888888888889,0.46153846153846156,0.16
2 4,0.12903225806451613,0.288135593220339,0.3055555555555556,0.2967032967032967,0.24
3 6,0.021505376344086023,0.05084745762711865,0.17592592592592593,0.07692307692307693,0.28
5,0.043010752688172046,0.0,0.027777777777777776,0.07692307692307693,0.12
