R:A::C:P,0,1,2 4,3 6,5
0,0.4666666666666667,0.13333333333333333,0.18333333333333332,0.13333333333333333,0.08333333333333333
1,0.28313253012048195,0.18674698795180722,0.25301204819277107,0.25301204819277107,0.024096385542168676
2 4,0.12631578947368421,0.17894736842105263,0.3473684210526316,0.28421052631578947,0.06315789473684211
3 6,0.05263157894736842,0.07894736842105263,0.5,0.18421052631578946,0.18421052631578946
5,0.23529411764705882,0.0,0.17647058823529413,0.4117647058823529,0.17647058823529413
