R:A::C:P,0 6,1 2 4 5,3
0 6,0.3114754098360656,0.5792349726775956,0.1092896174863388
1 2 4 5,0.28832116788321166,0.5912408759124088,0.12043795620437957
3,0.2,0.62,0.18
