R:A::C:P,0,1,2,3 6,4 5
0,0.4666666666666667,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.2
1,0.28313253012048195,0.18674698795180722,0.12650602409638553,0.25301204819277107,0.15060240963855423
2,0.12345679012345678,0.20987654320987653,0.16049382716049382,0.2962962962962963,0.20987654320987653
3 6,0.05263157894736842,0.07894736842105263,0.23684210526315788,0.18421052631578946,0.4473684210526316
4 5,0.1935483870967742,0.0,0.12903225806451613,0.3225806451612903,0.3548387096774194
