R:A::C:P,0,1 3 6,2 5,4
0,0.12598425196850394,0.03934426229508197,0.03550295857988166,0.031578947368421054
1 3 6,0.6220472440944882,0.6442622950819672,0.6005917159763313,0.631578947368421
2 5,0.2204724409448819,0.27704918032786885,0.28994082840236685,0.25263157894736843
4,0.031496062992125984,0.03934426229508197,0.07396449704142012,0.08421052631578947
