R:A::C:P,0,1 3 6,2 5,4
0,0.022988505747126436,0.017241379310344827,0.008620689655172414,0.004310344827586207
1 3 6,0.11350574712643678,0.2823275862068966,0.14583333333333334,0.08620689655172414
2 5,0.040229885057471264,0.12140804597701149,0.07040229885057471,0.034482758620689655
4,0.005747126436781609,0.017241379310344827,0.017959770114942528,0.011494252873563218
