R:A::C:P,0,1 3 6,2 5,4
0,0.43243243243243246,0.32432432432432434,0.16216216216216217,0.08108108108108109
1 3 6,0.18077803203661327,0.4496567505720824,0.2322654462242563,0.13729977116704806
2 5,0.1509433962264151,0.4555256064690027,0.2641509433962264,0.1293800539083558
4,0.1095890410958904,0.3287671232876712,0.3424657534246575,0.2191780821917808
