R:A::C:P,0 3 4,1,2 5 6
0 3 4,0.59375,0.09375,0.3125
1,0.5120481927710844,0.18674698795180722,0.30120481927710846
2 5 6,0.39473684210526316,0.16666666666666666,0.43859649122807015
