R:A::C:P,0,1,2,3,4,5,6,7,p
0,0.2647058823529412,0.38235294117647056,0.08823529411764706,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.029411764705882353,0.08823529411764706,0.0
1,0.1592920353982301,0.4646017699115044,0.11061946902654868,0.061946902654867256,0.0752212389380531,0.02654867256637168,0.030973451327433628,0.02654867256637168,0.04424778761061947
2,0.11711711711711711,0.3153153153153153,0.26126126126126126,0.07207207207207207,0.12612612612612611,0.02702702702702703,0.05405405405405406,0.018018018018018018,0.009009009009009009
3,0.058823529411764705,0.29411764705882354,0.29411764705882354,0.058823529411764705,0.11764705882352941,0.08823529411764706,0.029411764705882353,0.0,0.058823529411764705
4,0.08333333333333333,0.3333333333333333,0.20833333333333334,0.08333333333333333,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.0,0.0
5,0.15384615384615385,0.19230769230769232,0.19230769230769232,0.11538461538461539,0.15384615384615385,0.0,0.19230769230769232,0.0,0.0
6,0.13513513513513514,0.2972972972972973,0.1891891891891892,0.0,0.21621621621621623,0.05405405405405406,0.08108108108108109,0.02702702702702703,0.0
7,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
p,0.3181818181818182,0.36363636363636365,0.13636363636363635,0.0,0.045454545454545456,0.0,0.09090909090909091,0.045454545454545456,0.0
