R:A::C:P,0 6,1 2 3,4,5
0 6,0.23809523809523808,0.14285714285714285,0.21052631578947367,0.32
1 2 3,0.6870748299319728,0.7959183673469388,0.6491228070175439,0.56
4,0.027210884353741496,0.02040816326530612,0.12280701754385964,0.0
5,0.047619047619047616,0.04081632653061224,0.017543859649122806,0.12
