R:A::C:P,0 4,1 2 6,3,5
0 4,0.19148936170212766,0.16444444444444445,0.11290322580645161,0.23529411764705882
1 2 6,0.7180851063829787,0.7288888888888889,0.6935483870967742,0.6274509803921569
3,0.026595744680851064,0.07555555555555556,0.08064516129032258,0.13725490196078433
5,0.06382978723404255,0.03111111111111111,0.11290322580645161,0.0
