R:A::C:P,0 3 5,1,2 4 6
0 3 5,0.22757475083056478,0.1794871794871795,0.1672661870503597
1,0.25083056478405313,0.43162393162393164,0.23201438848920863
2 4 6,0.521594684385382,0.3888888888888889,0.6007194244604317
