R:A::C:P,0 3 5,1,2 4 6
0 3 5,0.5036764705882353,0.15441176470588236,0.34191176470588236
1,0.3963254593175853,0.2650918635170604,0.33858267716535434
2 4 6,0.4248985115020298,0.12313937753721245,0.4519621109607578
