name,overall,average
3H6,1.0,1.0,1.0,1.0
2H6,1.0,1.0,1.0,1.0
MND,0.9121171770972037,0.8205869856521881,0.8063646591867988,0.6139375397223796
R3,0.8235610543302851,0.6759947906015564,0.5738836802352559,0.21360577337439426
Ant,0.8220954356846473,0.7660686340263805,0.6132526255433323,0.4588242166354326
Mac,0.7942652329749104,0.5612550459043332,0.4826599198021335,0.2737050947492215
Cor,0.7913855734302024,0.6809407809080584,0.5457203774305645,0.3541207687172787
Per,0.7825512227362855,0.7027588194963851,0.5652570001240939,0.3972825899407188
H8,0.7649294245385451,0.3512199069986462,0.3508198459532829,0.11915205762944246
JC,0.7641950567802271,0.6849913964014513,0.5587484501379288,0.3739576333120711
TNK,0.748868778280543,0.38819390148553556,0.4282018111254851,-0.10052637072870127
Tim,0.7464142283419392,0.5827564505978603,0.4217191931835272,0.27130802612047517
Tit,0.7008333333333333,0.5180110837438424,0.468846545504755,0.32682807190603946
Err,0.6996268656716418,0.6243035368217054,0.527368011948768,0.43957377883215665
1H6,0.6979961832061069,0.2890989729225023,0.30320090338037725,0.06380528503122782
Rom,0.6866666666666666,0.6221792480433034,0.47065429092647787,0.30693372739580377
Tro,0.6806056236481615,0.4770572092659869,0.38273549197533924,0.15650191321244297
H5,0.6795389048991355,0.4074244668703515,0.3907033850068542,0.10777489649734101
R2,0.6781609195402298,0.5049326503509771,0.38558833681427007,0.16393160778923502
Oth,0.6616666666666666,0.6011391625615763,0.49698511921057675,0.35497987237567685
Ham,0.6421052631578947,0.31561912593984964,0.30140908408312705,0.10878491839395775
Shr,0.6323319027181689,0.5683415032679738,0.4406074508709474,0.2365733610442877
2H4,0.624515503875969,0.4242424242424242,0.34523032362526496,0.1779612063186288
1H4,0.6229619565217391,0.43922912474849096,0.338243543595385,0.19704115139826914
Ado,0.6087962962962963,0.345751953125,0.29128058175571264,0.11722351862902637
LLL,0.5965909090909091,0.5385328389830508,0.4491184248908966,0.28394739031670174
Jn,0.5958083832335329,0.48739868287740623,0.3953801269279267,0.13177728688085186
WT,0.5952970297029703,0.4821882259001161,0.3969586914404697,0.24163468160849988
Lr,0.5906593406593407,0.5016121031746031,0.38185025881912993,0.25638561711885466
AYL,0.586709886547812,0.26552943425076453,0.279830740676612,0.04336836492888635
Cym,0.5863636363636363,0.3466021825396825,0.28653280243602497,0.11315414841569281
Wiv,0.5781710914454278,0.238878732480195,0.26081170991350633,-0.029141539361290967
MV,0.5725308641975309,0.4499231557377049,0.40237814543574707,0.2403244836048064
MM,0.5625,0.34635416666666663,0.3311320185494854,0.1435921808958704
Tmp,0.5613463626492943,0.5075491684057422,0.37554806327060186,0.209543714664281
AWW,0.5074404761904762,0.4307005494505494,0.3371054085058708,0.15301937702105428
TGV,0.49038461538461536,0.5552026098901099,0.4538715882843637,0.3284215815533088
TN,0.4430147058823529,0.4192708333333333,0.3123305461072873,0.18472107501048202
