R:A::C:P,0 4,1,2 5,3,6
0 4,0.13963963963963963,0.10256410256410256,0.10946745562130178,0.0898876404494382,0.04040404040404041
1,0.31981981981981983,0.43162393162393164,0.1893491124260355,0.19101123595505617,0.20202020202020202
2 5,0.23423423423423423,0.26495726495726496,0.28994082840236685,0.3258426966292135,0.2474747474747475
3,0.07207207207207207,0.04700854700854701,0.09171597633136094,0.08426966292134831,0.06565656565656566
6,0.23423423423423423,0.15384615384615385,0.31952662721893493,0.3089887640449438,0.4444444444444444
