R:A::C:P,0 4,1,2 5,3,6
0 4,0.4217687074829932,0.16326530612244897,0.25170068027210885,0.10884353741496598,0.05442176870748299
1,0.37270341207349084,0.2650918635170604,0.1679790026246719,0.08923884514435695,0.10498687664041995
2 5,0.2803234501347709,0.16711590296495957,0.2641509433962264,0.15633423180592992,0.1320754716981132
3,0.3137254901960784,0.10784313725490197,0.30392156862745096,0.14705882352941177,0.12745098039215685
6,0.2659846547314578,0.09207161125319693,0.27621483375959077,0.14066496163682865,0.22506393861892582
