R:A::C:P,0,1 4 5 6,2 3
0,0.07446808510638298,0.06648936170212766,0.018617021276595744
1 4 5 6,0.14361702127659576,0.2872340425531915,0.1356382978723404
2 3,0.02925531914893617,0.16489361702127658,0.0797872340425532
