R:A::C:P,0,1 4 5 6,2 3
0,0.4666666666666667,0.4166666666666667,0.11666666666666667
1 4 5 6,0.2535211267605634,0.5070422535211268,0.23943661971830985
2 3,0.10679611650485436,0.6019417475728155,0.2912621359223301
