R:A::C:P,0 1 5,2,3 4 6
0 1 5,0.22701149425287356,0.040229885057471264,0.1285919540229885
2,0.08836206896551724,0.029454022988505746,0.07974137931034483
3 4 6,0.15732758620689655,0.05100574712643678,0.19827586206896552
