R:A::C:P,0 1 5,2,3 4 6
0 1 5,0.48024316109422494,0.3333333333333333,0.31625441696113077
2,0.18693009118541035,0.24404761904761904,0.196113074204947
3 4 6,0.33282674772036475,0.4226190476190476,0.4876325088339223
