R:A::C:P,0 5,1 4,2 6,3
0 5,0.09716599190283401,0.04048582995951417,0.044534412955465584,0.020242914979757085
1 4,0.1659919028340081,0.12955465587044535,0.14979757085020243,0.06072874493927125
2 6,0.05668016194331984,0.06072874493927125,0.08097165991902834,0.044534412955465584
3,0.008097165991902834,0.008097165991902834,0.016194331983805668,0.016194331983805668
