R:A::C:P,0,1 5,2,3,4,6
0,0.022988505747126436,0.017241379310344827,0.005028735632183908,0.0021551724137931034,0.004310344827586207,0.0014367816091954023
1 5,0.07830459770114942,0.10847701149425287,0.035201149425287355,0.03807471264367816,0.04597701149425287,0.036637931034482756
2,0.028017241379310345,0.0603448275862069,0.029454022988505746,0.028017241379310345,0.02442528735632184,0.027298850574712645
3,0.01221264367816092,0.01939655172413793,0.010775862068965518,0.010775862068965518,0.010775862068965518,0.009339080459770116
4,0.005747126436781609,0.010057471264367816,0.011494252873563218,0.009339080459770116,0.011494252873563218,0.004310344827586207
6,0.035201149425287355,0.07471264367816093,0.028735632183908046,0.039511494252873564,0.039511494252873564,0.06321839080459771
