R:A::C:P,0,1 3,2,4,5 6
0,0.3939393939393939,0.14583333333333334,0.045454545454545456,0.3333333333333333,0.18181818181818182
1 3,0.42424242424242425,0.625,0.45454545454545453,0.4166666666666667,0.45454545454545453
2,0.12121212121212122,0.1875,0.4090909090909091,0.16666666666666666,0.2727272727272727
4,0.030303030303030304,0.0,0.045454545454545456,0.08333333333333333,0.09090909090909091
5 6,0.030303030303030304,0.041666666666666664,0.045454545454545456,0.0,0.0
