R:A::C:P,0,1 3,2,4,5 6
0,0.10317460317460317,0.05555555555555555,0.007936507936507936,0.031746031746031744,0.015873015873015872
1 3,0.1111111111111111,0.23809523809523808,0.07936507936507936,0.03968253968253968,0.03968253968253968
2,0.031746031746031744,0.07142857142857142,0.07142857142857142,0.015873015873015872,0.023809523809523808
4,0.007936507936507936,0.0,0.007936507936507936,0.007936507936507936,0.007936507936507936
5 6,0.007936507936507936,0.015873015873015872,0.007936507936507936,0.0,0.0
