R:A::C:P,0 5,1,2 3 4,6
0 5,0.3941176470588235,0.18235294117647058,0.34705882352941175,0.07647058823529412
1,0.30708661417322836,0.2650918635170604,0.3228346456692913,0.10498687664041995
2 3 4,0.2733333333333333,0.14666666666666667,0.4533333333333333,0.12666666666666668
6,0.29923273657289,0.09207161125319693,0.3836317135549872,0.22506393861892582
