R:A::C:P,0 5,1,2 3 4,6
0 5,0.1580188679245283,0.13247863247863248,0.11007462686567164,0.06565656565656566
1,0.2759433962264151,0.43162393162393164,0.2294776119402985,0.20202020202020202
2 3 4,0.29009433962264153,0.28205128205128205,0.3805970149253731,0.2878787878787879
6,0.2759433962264151,0.15384615384615385,0.2798507462686567,0.4444444444444444
