R:A::C:P,0,1 3,2 4 5 6
0,0.07446808510638298,0.02925531914893617,0.05585106382978723
1 3,0.1276595744680851,0.13829787234042554,0.23404255319148937
2 4 5 6,0.04521276595744681,0.08776595744680851,0.2074468085106383
