R:A::C:P,0,1 3,2 4 5 6
0,0.3010752688172043,0.11458333333333333,0.11229946524064172
1 3,0.5161290322580645,0.5416666666666666,0.47058823529411764
2 4 5 6,0.1827956989247312,0.34375,0.41711229946524064
