R:A::C:P,0,1 3,2 4 5 6
0,0.4666666666666667,0.18333333333333332,0.35
1 3,0.2553191489361702,0.2765957446808511,0.46808510638297873
2 4 5 6,0.1328125,0.2578125,0.609375
