R:A::C:P,0 4 6,1 5,2,3
0 4 6,0.425531914893617,0.21428571428571427,0.09090909090909091,0.06666666666666667
1 5,0.40425531914893614,0.6190476190476191,0.45454545454545453,0.4666666666666667
2,0.1276595744680851,0.16666666666666666,0.4090909090909091,0.3333333333333333
3,0.0425531914893617,0.0,0.045454545454545456,0.13333333333333333
