R:A::C:P,0 3 4,1 6,2,5
0 3 4,0.20096463022508038,0.12962962962962962,0.2261904761904762,0.17647058823529413
1 6,0.5385852090032154,0.6134259259259259,0.47023809523809523,0.5470588235294118
2,0.18006430868167203,0.2037037037037037,0.24404761904761904,0.2
5,0.08038585209003216,0.05324074074074074,0.05952380952380952,0.07647058823529412
