R:A::C:P,0 3 4,1 6,2,5
0 3 4,0.5020080321285141,0.2248995983935743,0.15261044176706828,0.12048192771084337
1 6,0.4339378238341969,0.3432642487046632,0.10233160621761658,0.12046632124352331
2,0.4072727272727273,0.32,0.14909090909090908,0.12363636363636364
5,0.5208333333333334,0.23958333333333334,0.10416666666666667,0.13541666666666666
