R:A::C:P,0 5,1,2,3 4 6
0 5,0.5128205128205128,0.1282051282051282,0.07692307692307693,0.28205128205128205
1,0.32857142857142857,0.2571428571428571,0.15714285714285714,0.2571428571428571
2,0.23529411764705882,0.11764705882352941,0.23529411764705882,0.4117647058823529
3 4 6,0.125,0.0625,0.1875,0.625
