R:A::C:P,0 1,2,3 4 5 6
0 1,0.5,0.27380952380952384,0.22418478260869565
2,0.18237704918032788,0.24404761904761904,0.19701086956521738
3 4 5 6,0.3176229508196721,0.48214285714285715,0.5788043478260869
