R:A::C:P,0,1,2 6,3 4,5
0,0.40476190476190477,0.17857142857142858,0.07142857142857142,0.18,0.18181818181818182
1,0.42857142857142855,0.6428571428571429,0.39285714285714285,0.36,0.45454545454545453
2 6,0.11904761904761904,0.14285714285714285,0.35714285714285715,0.26,0.36363636363636365
3 4,0.023809523809523808,0.03571428571428571,0.10714285714285714,0.18,0.0
5,0.023809523809523808,0.0,0.07142857142857142,0.02,0.0
