R:A::C:P,0 5,1 3 4,2,6
0 5,0.1580188679245283,0.1212624584717608,0.10119047619047619,0.06565656565656566
1 3 4,0.3938679245283019,0.4318936877076412,0.4166666666666667,0.29797979797979796
2,0.1721698113207547,0.20431893687707642,0.24404761904761904,0.1919191919191919
6,0.2759433962264151,0.2425249169435216,0.23809523809523808,0.4444444444444444
