R:A::C:P,0 5,1 3 4,2,6
0 5,0.048132183908045974,0.05244252873563218,0.01221264367816092,0.009339080459770116
1 3 4,0.11997126436781609,0.1867816091954023,0.05028735632183908,0.042385057471264365
2,0.05244252873563218,0.08836206896551724,0.029454022988505746,0.027298850574712645
6,0.08405172413793104,0.10488505747126436,0.028735632183908046,0.06321839080459771
