R:A::C:P,0 5,1 3 4,2,6
0 5,0.3941176470588235,0.4294117647058823,0.1,0.07647058823529412
1 3 4,0.30035971223021585,0.4676258992805755,0.12589928057553956,0.10611510791366907
2,0.26545454545454544,0.44727272727272727,0.14909090909090908,0.13818181818181818
6,0.29923273657289,0.3734015345268542,0.10230179028132992,0.22506393861892582
