R:A::C:P,0 4,1 3,2 5 6
0 4,0.5945945945945946,0.16216216216216217,0.24324324324324326
1 3,0.39361702127659576,0.2765957446808511,0.32978723404255317
2 5 6,0.2807017543859649,0.2807017543859649,0.43859649122807015
