R:A::C:P,0 2 4,1 3,5 6
0 2 4,0.32516339869281047,0.3131067961165049,0.2554347826086957
1 3,0.37254901960784315,0.3907766990291262,0.2554347826086957
5 6,0.3022875816993464,0.2961165048543689,0.4891304347826087
