R:A::C:P,0 2 4,1 3,5 6
0 2 4,0.471563981042654,0.3056872037914692,0.22274881516587677
1 3,0.4720496894409938,0.3333333333333333,0.19461697722567287
5 6,0.3798767967145791,0.25051334702258726,0.36960985626283366
