R:A::C:P,0,1,2 3 6,4 5
0,0.08502024291497975,0.020242914979757085,0.04048582995951417,0.024291497975708502
1,0.13360323886639677,0.05668016194331984,0.1902834008097166,0.08097165991902834
2 3 6,0.032388663967611336,0.04048582995951417,0.15789473684210525,0.06072874493927125
4 5,0.012145748987854251,0.0,0.044534412955465584,0.020242914979757085
