R:A::C:P,0,1,2 3 6,4 5
0,0.3230769230769231,0.1724137931034483,0.09345794392523364,0.13043478260869565
1,0.5076923076923077,0.4827586206896552,0.4392523364485981,0.43478260869565216
2 3 6,0.12307692307692308,0.3448275862068966,0.3644859813084112,0.32608695652173914
4 5,0.046153846153846156,0.0,0.102803738317757,0.10869565217391304
