R:A::C:P,0,1,2 3 6,4 5
0,0.5,0.11904761904761904,0.23809523809523808,0.14285714285714285
1,0.2894736842105263,0.12280701754385964,0.41228070175438597,0.17543859649122806
2 3 6,0.1111111111111111,0.1388888888888889,0.5416666666666666,0.20833333333333334
4 5,0.15789473684210525,0.0,0.5789473684210527,0.2631578947368421
