R:A::C:P,0 3 6,1 5,2,4
0 3 6,0.1968390804597701,0.11135057471264367,0.04454022988505747,0.05459770114942529
1 5,0.15301724137931033,0.10847701149425287,0.035201149425287355,0.04597701149425287
2,0.08333333333333333,0.0603448275862069,0.029454022988505746,0.02442528735632184
4,0.01939655172413793,0.010057471264367816,0.011494252873563218,0.011494252873563218
