R:A::C:P,0 3 6,1 5,2,4
0 3 6,0.43492063492063493,0.38366336633663367,0.36904761904761907,0.4
1 5,0.3380952380952381,0.37376237623762376,0.2916666666666667,0.3368421052631579
2,0.18412698412698414,0.2079207920792079,0.24404761904761904,0.17894736842105263
4,0.04285714285714286,0.034653465346534656,0.09523809523809523,0.08421052631578947
