R:A::C:P,0 3 5,1,2,4 6
0 3 5,0.2976190476190476,0.21428571428571427,0.2,0.45454545454545453
1,0.4166666666666667,0.6428571428571429,0.44,0.2727272727272727
2,0.2261904761904762,0.14285714285714285,0.32,0.13636363636363635
4 6,0.05952380952380952,0.0,0.04,0.13636363636363635
