R:A::C:P,0 5 6,1 2 3,4
0 5 6,0.3302752293577982,0.25,0.42452830188679247
1 2 3,0.6146788990825688,0.7097701149425287,0.5094339622641509
4,0.05504587155963303,0.040229885057471264,0.0660377358490566
