R:A::C:P,0 1,2 4,3,5,6
0 1,0.1752873563218391,0.07327586206896551,0.02658045977011494,0.021551724137931036,0.03017241379310345
2 4,0.07327586206896551,0.07686781609195402,0.03735632183908046,0.03089080459770115,0.031609195402298854
3,0.020114942528735632,0.021551724137931036,0.010775862068965518,0.011494252873563218,0.009339080459770116
5,0.020833333333333332,0.017241379310344827,0.013649425287356323,0.009339080459770116,0.007902298850574713
6,0.0610632183908046,0.06824712643678162,0.039511494252873564,0.04885057471264368,0.06321839080459771
