R:A::C:P,0 1 5,2 3,4,6
0 1 5,0.573502722323049,0.20326678765880218,0.12704174228675136,0.09618874773139746
2 3,0.44297082228116713,0.2917771883289125,0.129973474801061,0.13527851458885942
4,0.3013698630136986,0.3972602739726027,0.2191780821917808,0.0821917808219178
6,0.391304347826087,0.24296675191815856,0.14066496163682865,0.22506393861892582
