R:A::C:P,0 1 5,2 3,4,6
0 1 5,0.22701149425287356,0.08045977011494253,0.05028735632183908,0.03807471264367816
2 3,0.11997126436781609,0.07902298850574713,0.035201149425287355,0.036637931034482756
4,0.015804597701149427,0.020833333333333332,0.011494252873563218,0.004310344827586207
6,0.10991379310344827,0.06824712643678162,0.039511494252873564,0.06321839080459771
